"U:0","U:1","U:2","S:0","S:1","S:2","S:3","S:4","S:5","S:6","S:7","S:8","S:9","ERROR","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00036997,3.4314e-09,-2.321e-05,-0.0094753,2.276,-1.3442e-07,-0.0011078,-3.7994e-14,-7.5139e-14,2.2808,-0.022354,0.012878,2.2761,0.89881,1,9.375,34.375,0,5
0.00036973,3.4139e-09,-2.321e-05,-0.0042197,2.2708,-7.8455e-08,-0.0011072,-3.9746e-14,-7.0603e-14,2.2729,-0.019221,0.015001,2.2708,0.89473,1,9.45,34.45,0,5
0.00036949,3.3966e-09,-2.321e-05,0.0010363,2.2655,-2.2352e-08,-0.0011066,-4.1485e-14,-6.5882e-14,2.265,-0.016211,0.017246,2.2655,0.89064,1,9.525,34.525,0,5
0.00036926,3.3793e-09,-2.321e-05,0.0062926,2.2603,3.389e-08,-0.0011059,-4.3212e-14,-6.0978e-14,2.2572,-0.013323,0.019616,2.2603,0.88656,1,9.6,34.6,0,5
0.00036903,3.3622e-09,-2.321e-05,0.01155,2.255,9.0279e-08,-0.0011051,-4.4925e-14,-5.5888e-14,2.2493,-0.010559,0.022108,2.255,0.88248,1,9.675,34.675,0,5
0.0003688,3.3451e-09,-2.321e-05,0.016807,2.2498,1.4681e-07,-0.0011043,-4.6626e-14,-5.0614e-14,2.2414,-0.0079183,0.024725,2.2498,0.87839,1,9.75,34.75,0,5
0.00036857,3.3282e-09,-2.321e-05,0.022065,2.2445,2.0348e-07,-0.0011034,-4.8313e-14,-4.5155e-14,2.2336,-0.0054003,0.027465,2.2445,0.87431,1,9.825,34.825,0,5
0.00036835,3.3113e-09,-2.321e-05,0.027324,2.2392,2.603e-07,-0.0011024,-4.9988e-14,-3.9512e-14,2.2257,-0.0030056,0.030329,2.2393,0.87022,1,9.9,34.9,0,5
0.00036812,3.2946e-09,-2.321e-05,0.032582,2.234,3.1726e-07,-0.0011013,-5.1649e-14,-3.3684e-14,2.2179,-0.00073398,0.033316,2.234,0.86614,1,9.975,34.975,0,5
0.0003679,3.783e-09,-2.321e-05,0.037178,2.2294,3.3061e-07,-0.0011,-5.1186e-14,-2.9531e-14,2.211,3.3061e-07,0.037177,2.2294,0.86248,1,10.05,35.05,0,5
0.00036768,3.765e-09,-2.321e-05,0.041412,2.2252,3.217e-07,-0.0010941,-4.9677e-14,-2.6386e-14,2.2047,3.217e-07,0.041411,2.2252,0.85906,1,10.125,35.125,0,5
0.00036747,3.7472e-09,-2.321e-05,0.045646,2.2209,3.125e-07,-0.0010883,-4.8182e-14,-2.3336e-14,2.1984,3.125e-07,0.045645,2.2209,0.85564,1,10.2,35.2,0,5
0.00036725,3.7295e-09,-2.321e-05,0.04988,2.2167,3.0299e-07,-0.0010825,-4.6702e-14,-2.0382e-14,2.1922,3.0299e-07,0.04988,2.2167,0.85223,1,10.275,35.275,0,5
0.00036704,3.7119e-09,-2.321e-05,0.054115,2.2125,2.9319e-07,-0.0010767,-4.5236e-14,-1.7522e-14,2.1859,2.9319e-07,0.054115,2.2125,0.84881,1,10.35,35.35,0,5
0.00036683,3.6944e-09,-2.321e-05,0.05835,2.2082,2.831e-07,-0.001071,-4.3785e-14,-1.4758e-14,2.1796,2.831e-07,0.05835,2.2082,0.84539,1,10.425,35.425,0,5
0.00036662,3.677e-09,-2.321e-05,0.062586,2.204,2.727e-07,-0.0010652,-4.2348e-14,-1.2089e-14,2.1734,2.727e-07,0.062585,2.204,0.84197,1,10.5,35.5,0,5
0.00036641,3.6597e-09,-2.321e-05,0.066822,2.1998,2.6201e-07,-0.0010595,-4.0926e-14,-9.5148e-15,2.1671,2.6201e-07,0.066821,2.1998,0.83855,1,10.575,35.575,0,5
0.00036621,3.6425e-09,-2.321e-05,0.071058,2.1955,2.5101e-07,-0.0010538,-3.9518e-14,-7.036e-15,2.1608,2.5101e-07,0.071058,2.1955,0.83513,1,10.65,35.65,0,5
0.000366,3.6254e-09,-2.321e-05,0.075294,2.1913,2.3972e-07,-0.0010481,-3.8124e-14,-4.6524e-15,2.1546,2.3972e-07,0.075294,2.1913,0.83171,1,10.725,35.725,0,5
0.0003658,3.6084e-09,-2.321e-05,0.079531,2.187,2.2813e-07,-0.0010425,-3.6745e-14,-2.3638e-15,2.1484,2.2813e-07,0.079531,2.187,0.82829,1,10.8,35.8,0,5
0.0003656,3.5915e-09,-2.321e-05,0.083768,2.1828,2.1625e-07,-0.0010368,-3.538e-14,-1.7042e-16,2.1421,2.1625e-07,0.083768,2.1828,0.82487,1,10.875,35.875,0,5
0.00036541,3.5747e-09,-2.321e-05,0.088006,2.1786,2.0406e-07,-0.0010312,-3.403e-14,1.9278e-15,2.1359,2.0406e-07,0.088005,2.1786,0.82145,1,10.95,35.95,0,5
0.00036521,3.558e-09,-2.321e-05,0.092244,2.1743,1.9158e-07,-0.0010256,-3.2694e-14,3.9309e-15,2.1297,1.9158e-07,0.092243,2.1743,0.81804,1,11.025,36.025,0,5
0.00036502,3.5414e-09,-2.321e-05,0.096482,2.1701,1.788e-07,-0.00102,-3.1373e-14,5.8387e-15,2.1235,1.788e-07,0.096481,2.1701,0.81462,1,11.1,36.1,0,5
0.00036483,3.5249e-09,-2.321e-05,0.10072,2.1659,1.6572e-07,-0.0010144,-3.0066e-14,7.6515e-15,2.1173,1.6572e-07,0.10072,2.1659,0.8112,1,11.175,36.175,0,5
0.00036464,3.5085e-09,-2.321e-05,0.10496,2.1616,1.5235e-07,-0.0010089,-2.8773e-14,9.369e-15,2.1111,1.5235e-07,0.10496,2.1616,0.80778,1,11.25,36.25,0,5
0.00036445,3.4922e-09,-2.321e-05,0.1092,2.1574,1.3867e-07,-0.0010034,-2.7495e-14,1.0991e-14,2.1049,1.3867e-07,0.1092,2.1574,0.80436,1,11.325,36.325,0,5
0.00036427,3.4759e-09,-2.321e-05,0.11344,2.1531,1.247e-07,-0.00099785,-2.6231e-14,1.2519e-14,2.0987,1.247e-07,0.11344,2.1531,0.80094,1,11.4,36.4,0,5
0.00036408,3.4598e-09,-2.321e-05,0.11768,2.1489,1.1043e-07,-0.00099236,-2.4982e-14,1.3951e-14,2.0926,1.1043e-07,0.11768,2.1489,0.79752,1,11.475,36.475,0,5
0.0003639,3.4438e-09,-2.321e-05,0.12192,2.1447,9.5858e-08,-0.00098688,-2.3747e-14,1.5288e-14,2.0864,9.5858e-08,0.12192,2.1447,0.7941,1,11.55,36.55,0,5
0.00036372,3.4278e-09,-2.321e-05,0.12616,2.1404,8.0991e-08,-0.00098143,-2.2527e-14,1.6529e-14,2.0802,8.0991e-08,0.12616,2.1404,0.79068,1,11.625,36.625,0,5
0.00036354,3.4119e-09,-2.321e-05,0.1304,2.1362,6.5826e-08,-0.00097599,-2.1321e-14,1.7676e-14,2.0741,6.5826e-08,0.1304,2.1362,0.78727,1,11.7,36.7,0,5
0.00036337,3.3962e-09,-2.321e-05,0.13464,2.1319,5.0363e-08,-0.00097057,-2.013e-14,1.8728e-14,2.0679,5.0363e-08,0.13464,2.1319,0.78385,1,11.775,36.775,0,5
0.00036319,3.3805e-09,-2.321e-05,0.13888,2.1277,3.4602e-08,-0.00096518,-1.8952e-14,1.9684e-14,2.0618,3.4602e-08,0.13888,2.1277,0.78043,1,11.85,36.85,0,5
0.00036302,3.3649e-09,-2.321e-05,0.14312,2.1235,1.8543e-08,-0.0009598,-1.779e-14,2.0545e-14,2.0557,1.8543e-08,0.14312,2.1235,0.77701,1,11.925,36.925,0,5
0.00036285,3.3494e-09,-2.321e-05,0.14736,2.1192,2.1857e-09,-0.00095444,-1.6642e-14,2.1311e-14,2.0495,2.1857e-09,0.14736,2.1192,0.77359,1,12,37,0,5
0.00036269,3.334e-09,-2.321e-05,0.15161,2.115,-1.447e-08,-0.0009491,-1.5508e-14,2.1982e-14,2.0434,-1.447e-08,0.15161,2.115,0.77017,1,12.075,37.075,0,5
0.00036252,3.3186e-09,-2.321e-05,0.15585,2.1107,-3.1423e-08,-0.00094377,-1.4388e-14,2.2557e-14,2.0373,-3.1423e-08,0.15585,2.1107,0.76675,1,12.15,37.15,0,5
0.00036236,3.3034e-09,-2.321e-05,0.16009,2.1065,-4.8674e-08,-0.00093847,-1.3284e-14,2.3038e-14,2.0312,-4.8674e-08,0.16009,2.1065,0.76333,1,12.225,37.225,0,5
0.00036219,3.2882e-09,-2.321e-05,0.16434,2.1022,-6.6224e-08,-0.00093319,-1.2193e-14,2.3423e-14,2.0251,-6.6224e-08,0.16434,2.1022,0.75991,1,12.3,37.3,0,5
0.00036203,3.2731e-09,-2.321e-05,0.16858,2.098,-8.4071e-08,-0.00092792,-1.1117e-14,2.3713e-14,2.019,-8.4071e-08,0.16858,2.098,0.7565,1,12.375,37.375,0,5
0.00036188,3.2581e-09,-2.321e-05,0.17282,2.0938,-1.0222e-07,-0.00092267,-1.0055e-14,2.3908e-14,2.0129,-1.0222e-07,0.17282,2.0938,0.75308,1,12.45,37.45,0,5
0.00036172,3.7068e-09,-2.321e-05,0.17683,2.0898,-1.1261e-07,-0.00092055,-9.6304e-15,2.3116e-14,2.0072,-1.1261e-07,0.17682,2.0898,0.74982,1,12.525,37.525,0,5
0.00036157,3.6909e-09,-2.321e-05,0.18029,2.0863,-1.07e-07,-0.00091752,-1.0446e-14,2.0582e-14,2.0022,-1.07e-07,0.18029,2.0863,0.74695,1,12.6,37.6,0,5
0.00036141,3.675e-09,-2.321e-05,0.18376,2.0828,-1.015e-07,-0.00091449,-1.1249e-14,1.8136e-14,1.9973,-1.015e-07,0.18376,2.0828,0.74407,1,12.675,37.675,0,5
0.00036126,3.6592e-09,-2.321e-05,0.18723,2.0793,-9.6109e-08,-0.00091145,-1.2039e-14,1.5778e-14,1.9923,-9.6109e-08,0.18723,2.0793,0.74119,1,12.75,37.75,0,5
0.00036111,3.6435e-09,-2.321e-05,0.1907,2.0759,-9.0829e-08,-0.00090841,-1.2816e-14,1.3508e-14,1.9874,-9.0829e-08,0.1907,2.0759,0.73831,1,12.825,37.825,0,5
0.00036096,3.6279e-09,-2.321e-05,0.19417,2.0724,-8.566e-08,-0.00090537,-1.358e-14,1.1326e-14,1.9825,-8.566e-08,0.19417,2.0724,0.73543,1,12.9,37.9,0,5
0.00036082,3.6124e-09,-2.321e-05,0.19764,2.0689,-8.0602e-08,-0.00090232,-1.4331e-14,9.2325e-15,1.9775,-8.0602e-08,0.19764,2.0689,0.73255,1,12.975,37.975,0,5
0.00036067,3.5969e-09,-2.321e-05,0.20111,2.0655,-7.5654e-08,-0.00089927,-1.507e-14,7.2268e-15,1.9726,-7.5654e-08,0.20111,2.0655,0.72967,1,13.05,38.05,0,5
0.00036053,3.5816e-09,-2.321e-05,0.20458,2.062,-7.0817e-08,-0.00089621,-1.5795e-14,5.309e-15,1.9677,-7.0817e-08,0.20458,2.062,0.72679,1,13.125,38.125,0,5
0.00036038,3.5663e-09,-2.321e-05,0.20805,2.0585,-6.609e-08,-0.00089316,-1.6507e-14,3.4793e-15,1.9628,-6.609e-08,0.20805,2.0585,0.72391,1,13.2,38.2,0,5
0.00036024,3.5511e-09,-2.321e-05,0.21152,2.0551,-6.1474e-08,-0.00089009,-1.7207e-14,1.7376e-15,1.9579,-6.1474e-08,0.21152,2.0551,0.72103,1,13.275,38.275,0,5
0.00036011,3.536e-09,-2.321e-05,0.21499,2.0516,-5.6968e-08,-0.00088703,-1.7894e-14,8.4062e-17,1.953,-5.6968e-08,0.21499,2.0516,0.71815,1,13.35,38.35,0,5
0.00035997,3.5209e-09,-2.321e-05,0.21846,2.0481,-5.2573e-08,-0.00088396,-1.8567e-14,-1.4815e-15,1.9481,-5.2573e-08,0.21846,2.0481,0.71528,1,13.425,38.425,0,5
0.00035983,3.506e-09,-2.321e-05,0.22193,2.0446,-4.8288e-08,-0.00088089,-1.9228e-14,-2.9591e-15,1.9432,-4.8288e-08,0.22193,2.0446,0.7124,1,13.5,38.5,0,5
0.0003597,3.4911e-09,-2.321e-05,0.2254,2.0412,-4.4114e-08,-0.00087781,-1.9876e-14,-4.3486e-15,1.9383,-4.4114e-08,0.2254,2.0412,0.70952,1,13.575,38.575,0,5
0.00035957,3.4763e-09,-2.321e-05,0.22887,2.0377,-4.0051e-08,-0.00087473,-2.0511e-14,-5.6501e-15,1.9335,-4.0051e-08,0.22887,2.0377,0.70664,1,13.65,38.65,0,5
0.00035944,3.4616e-09,-2.321e-05,0.23234,2.0342,-3.6098e-08,-0.00087165,-2.1133e-14,-6.8635e-15,1.9286,-3.6098e-08,0.23234,2.0342,0.70376,1,13.725,38.725,0,5
0.00035931,3.4469e-09,-2.321e-05,0.23581,2.0308,-3.2255e-08,-0.00086856,-2.1742e-14,-7.9889e-15,1.9237,-3.2255e-08,0.23581,2.0308,0.70088,1,13.8,38.8,0,5
0.00035918,3.4323e-09,-2.321e-05,0.23928,2.0273,-2.8524e-08,-0.00086547,-2.2338e-14,-9.0263e-15,1.9189,-2.8524e-08,0.23928,2.0273,0.698,1,13.875,38.875,0,5
0.00035905,3.4178e-09,-2.321e-05,0.24276,2.0238,-2.4902e-08,-0.00086237,-2.2921e-14,-9.9756e-15,1.914,-2.4902e-08,0.24276,2.0238,0.69512,1,13.95,38.95,0,5
0.00035893,3.4034e-09,-2.321e-05,0.24623,2.0203,-2.1391e-08,-0.00085928,-2.3492e-14,-1.0837e-14,1.9092,-2.1391e-08,0.24623,2.0203,0.69224,1,14.025,39.025,0,5
0.00035881,3.3891e-09,-2.321e-05,0.2497,2.0169,-1.7991e-08,-0.00085617,-2.4049e-14,-1.161e-14,1.9044,-1.7991e-08,0.2497,2.0169,0.68936,1,14.1,39.1,0,5
0.00035869,3.3748e-09,-2.321e-05,0.25317,2.0134,-1.4702e-08,-0.00085307,-2.4594e-14,-1.2295e-14,1.8995,-1.4702e-08,0.25317,2.0134,0.68649,1,14.175,39.175,0,5
0.00035857,3.3606e-09,-2.321e-05,0.25665,2.0099,-1.1522e-08,-0.00084996,-2.5125e-14,-1.2893e-14,1.8947,-1.1522e-08,0.25665,2.0099,0.68361,1,14.25,39.25,0,5
0.00035845,3.3465e-09,-2.321e-05,0.26012,2.0065,-8.4538e-09,-0.00084685,-2.5644e-14,-1.3402e-14,1.8899,-8.4538e-09,0.26012,2.0065,0.68073,1,14.325,39.325,0,5
0.00035833,3.3324e-09,-2.321e-05,0.26359,2.003,-5.4957e-09,-0.00084373,-2.615e-14,-1.3823e-14,1.8851,-5.4957e-09,0.26359,2.003,0.67785,1,14.4,39.4,0,5
0.00035822,3.3185e-09,-2.321e-05,0.26707,1.9995,-2.6483e-09,-0.00084061,-2.6642e-14,-1.4156e-14,1.8803,-2.6483e-09,0.26707,1.9995,0.67497,1,14.475,39.475,0,5
0.0003581,3.3046e-09,-2.321e-05,0.27054,1.996,8.8654e-11,-0.00083749,-2.7122e-14,-1.4401e-14,1.8755,8.8654e-11,0.27054,1.996,0.67209,1,14.55,39.55,0,5
0.00035799,3.2907e-09,-2.321e-05,0.27402,1.9926,2.7151e-09,-0.00083436,-2.7589e-14,-1.4558e-14,1.8707,2.7151e-09,0.27401,1.9926,0.66921,1,14.625,39.625,0,5
0.00035788,3.277e-09,-2.321e-05,0.27749,1.9891,5.231e-09,-0.00083123,-2.8043e-14,-1.4627e-14,1.8659,5.231e-09,0.27749,1.9891,0.66633,1,14.7,39.7,0,5
0.00035778,3.2633e-09,-2.321e-05,0.28096,1.9856,7.6363e-09,-0.00082809,-2.8485e-14,-1.4608e-14,1.8611,7.6363e-09,0.28096,1.9856,0.66345,1,14.775,39.775,0,5
0.00035767,3.2496e-09,-2.321e-05,0.28444,1.9821,9.931e-09,-0.00082495,-2.8913e-14,-1.45e-14,1.8563,9.931e-09,0.28444,1.9821,0.66057,1,14.85,39.85,0,5
0.00035756,3.2361e-09,-2.321e-05,0.28791,1.9787,1.2115e-08,-0.00082181,-2.9328e-14,-1.4305e-14,1.8516,1.2115e-08,0.28791,1.9787,0.65769,1,14.925,39.925,0,5
0.00035746,3.2226e-09,-2.321e-05,0.29139,1.9752,1.4189e-08,-0.00081866,-2.9731e-14,-1.4022e-14,1.8468,1.4189e-08,0.29139,1.9752,0.65482,1,15,40,0,5
0.00035736,3.6379e-09,-2.321e-05,0.29428,1.9723,1.5077e-08,-0.00081764,-2.865e-14,-1.2557e-14,1.8429,1.5077e-08,0.29428,1.9723,0.65237,1,15.075,40.075,0,5
0.00035726,3.6236e-09,-2.321e-05,0.29715,1.9694,1.5852e-08,-0.00081466,-2.7574e-14,-1.1204e-14,1.8389,1.5852e-08,0.29715,1.9694,0.64993,1,15.15,40.15,0,5
0.00035716,3.6094e-09,-2.321e-05,0.30003,1.9665,1.652e-08,-0.00081168,-2.6498e-14,-9.9605e-15,1.835,1.652e-08,0.30003,1.9665,0.6475,1,15.225,40.225,0,5
0.00035706,3.5953e-09,-2.321e-05,0.30291,1.9637,1.708e-08,-0.00080871,-2.5424e-14,-8.825e-15,1.8311,1.708e-08,0.30291,1.9637,0.64506,1,15.3,40.3,0,5
0.00035696,3.5812e-09,-2.321e-05,0.30578,1.9608,1.7533e-08,-0.00080574,-2.4351e-14,-7.7979e-15,1.8272,1.7533e-08,0.30578,1.9608,0.64262,1,15.375,40.375,0,5
0.00035687,3.5672e-09,-2.321e-05,0.30866,1.9579,1.7878e-08,-0.00080277,-2.3279e-14,-6.8794e-15,1.8233,1.7878e-08,0.30866,1.9579,0.64019,1,15.45,40.45,0,5
0.00035677,3.5533e-09,-2.321e-05,0.31154,1.955,1.8117e-08,-0.0007998,-2.2209e-14,-6.0694e-15,1.8194,1.8117e-08,0.31154,1.955,0.63775,1,15.525,40.525,0,5
0.00035668,3.5394e-09,-2.321e-05,0.31441,1.9522,1.8247e-08,-0.00079684,-2.114e-14,-5.3678e-15,1.8155,1.8247e-08,0.31441,1.9522,0.63532,1,15.6,40.6,0,5
0.00035659,3.5256e-09,-2.321e-05,0.31729,1.9493,1.8271e-08,-0.00079388,-2.0072e-14,-4.7747e-15,1.8116,1.8271e-08,0.31729,1.9493,0.63288,1,15.675,40.675,0,5
0.0003565,3.5119e-09,-2.321e-05,0.32017,1.9464,1.8187e-08,-0.00079093,-1.9005e-14,-4.2901e-15,1.8077,1.8187e-08,0.32017,1.9464,0.63044,1,15.75,40.75,0,5
0.00035641,3.4982e-09,-2.321e-05,0.32305,1.9435,1.7996e-08,-0.00078797,-1.794e-14,-3.914e-15,1.8038,1.7996e-08,0.32305,1.9435,0.62801,1,15.825,40.825,0,5
0.00035632,3.4846e-09,-2.321e-05,0.32592,1.9406,1.7697e-08,-0.00078502,-1.6876e-14,-3.6464e-15,1.7999,1.7697e-08,0.32592,1.9406,0.62557,1,15.9,40.9,0,5
0.00035623,3.4711e-09,-2.321e-05,0.3288,1.9378,1.7292e-08,-0.00078207,-1.5813e-14,-3.4873e-15,1.7961,1.7292e-08,0.3288,1.9378,0.62313,1,15.975,40.975,0,5
0.00035615,3.4576e-09,-2.321e-05,0.33168,1.9349,1.6778e-08,-0.00077913,-1.4751e-14,-3.4366e-15,1.7922,1.6778e-08,0.33168,1.9349,0.6207,1,16.05,41.05,0,5
0.00035606,3.4443e-09,-2.321e-05,0.33456,1.932,1.6158e-08,-0.00077618,-1.3691e-14,-3.4944e-15,1.7884,1.6158e-08,0.33456,1.932,0.61826,1,16.125,41.125,0,5
0.00035598,3.4309e-09,-2.321e-05,0.33744,1.9291,1.543e-08,-0.00077324,-1.2631e-14,-3.6608e-15,1.7845,1.543e-08,0.33744,1.9291,0.61583,1,16.2,41.2,0,5
0.0003559,3.4177e-09,-2.321e-05,0.34032,1.9263,1.4595e-08,-0.00077031,-1.1573e-14,-3.9356e-15,1.7807,1.4595e-08,0.34032,1.9263,0.61339,1,16.275,41.275,0,5
0.00035582,3.4044e-09,-2.321e-05,0.34319,1.9234,1.3652e-08,-0.00076737,-1.0517e-14,-4.3188e-15,1.7768,1.3652e-08,0.34319,1.9234,0.61095,1,16.35,41.35,0,5
0.00035574,3.3913e-09,-2.321e-05,0.34607,1.9205,1.2602e-08,-0.00076444,-9.4613e-15,-4.8106e-15,1.773,1.2602e-08,0.34607,1.9205,0.60852,1,16.425,41.425,0,5
0.00035567,3.3782e-09,-2.321e-05,0.34895,1.9176,1.1445e-08,-0.00076151,-8.4071e-15,-5.4109e-15,1.7692,1.1445e-08,0.34895,1.9176,0.60608,1,16.5,41.5,0,5
0.00035559,3.3652e-09,-2.321e-05,0.35183,1.9147,1.018e-08,-0.00075859,-7.3541e-15,-6.1196e-15,1.7653,1.018e-08,0.35183,1.9147,0.60364,1,16.575,41.575,0,5
0.00035552,3.3523e-09,-2.321e-05,0.35471,1.9119,8.8085e-09,-0.00075566,-6.3024e-15,-6.9369e-15,1.7615,8.8085e-09,0.35471,1.9119,0.60121,1,16.65,41.65,0,5
0.00035544,3.3394e-09,-2.321e-05,0.35759,1.909,7.3293e-09,-0.00075274,-5.252e-15,-7.8625e-15,1.7577,7.3293e-09,0.35759,1.909,0.59877,1,16.725,41.725,0,5
0.00035537,3.3265e-09,-2.321e-05,0.36047,1.9061,5.7427e-09,-0.00074983,-4.2028e-15,-8.8967e-15,1.7539,5.7427e-09,0.36047,1.9061,0.59634,1,16.8,41.8,0,5
0.0003553,3.3138e-09,-2.321e-05,0.36335,1.9032,4.0487e-09,-0.00074691,-3.1548e-15,-1.0039e-14,1.7501,4.0487e-09,0.36335,1.9032,0.5939,1,16.875,41.875,0,5
0.00035523,3.3011e-09,-2.321e-05,0.36623,1.9003,2.2474e-09,-0.000744,-2.1081e-15,-1.1291e-14,1.7463,2.2474e-09,0.36623,1.9003,0.59146,1,16.95,41.95,0,5
0.00035516,3.2884e-09,-2.321e-05,0.36911,1.8975,3.3874e-10,-0.00074109,-1.0626e-15,-1.265e-14,1.7425,3.3874e-10,0.36911,1.8975,0.58903,1,17.025,42.025,0,5
0.0003551,3.2758e-09,-2.321e-05,0.37199,1.8946,-1.6772e-09,-0.00073818,-1.8412e-17,-1.4118e-14,1.7387,-1.6772e-09,0.37199,1.8946,0.58659,1,17.1,42.1,0,5
0.00035503,3.2633e-09,-2.321e-05,0.37487,1.8917,-3.8005e-09,-0.00073528,1.0246e-15,-1.5695e-14,1.7349,-3.8005e-09,0.37487,1.8917,0.58415,1,17.175,42.175,0,5
0.00035497,3.2508e-09,-2.321e-05,0.37775,1.8888,-6.0312e-09,-0.00073238,2.0663e-15,-1.738e-14,1.7312,-6.0312e-09,0.37775,1.8888,0.58172,1,17.25,42.25,0,5
0.00035491,3.2384e-09,-2.321e-05,0.38063,1.8859,-8.3692e-09,-0.00072948,3.1068e-15,-1.9174e-14,1.7274,-8.3692e-09,0.38063,1.8859,0.57928,1,17.325,42.325,0,5
0.00035485,3.2261e-09,-2.321e-05,0.38351,1.8831,-1.0815e-08,-0.00072658,4.146e-15,-2.1076e-14,1.7236,-1.0815e-08,0.38351,1.8831,0.57685,1,17.4,42.4,0,5
0.00035479,3.2138e-09,-2.321e-05,0.38639,1.8802,-1.3367e-08,-0.00072369,5.184e-15,-2.3086e-14,1.7199,-1.3367e-08,0.38639,1.8802,0.57441,1,17.475,42.475,0,5
0.00035473,3.6022e-09,-2.321e-05,0.38897,1.8776,-1.3244e-08,-0.00072277,6.2775e-15,-2.5915e-14,1.7165,-1.3244e-08,0.38897,1.8776,0.57221,1,17.55,42.55,0,5
0.00035467,3.5892e-09,-2.321e-05,0.39138,1.8752,-1.1806e-08,-0.00072038,7.3861e-15,-2.8962e-14,1.7134,-1.1806e-08,0.39138,1.8752,0.57014,1,17.625,42.625,0,5
0.00035461,3.5763e-09,-2.321e-05,0.3938,1.8728,-1.044e-08,-0.000718,8.4866e-15,-3.1845e-14,1.7102,-1.044e-08,0.3938,1.8728,0.56806,1,17.7,42.7,0,5
0.00035456,3.5635e-09,-2.321e-05,0.39621,1.8704,-9.1484e-09,-0.00071562,9.579e-15,-3.4563e-14,1.7071,-9.1484e-09,0.39621,1.8704,0.56599,1,17.775,42.775,0,5
0.0003545,3.5507e-09,-2.321e-05,0.39862,1.868,-7.9297e-09,-0.00071324,1.0663e-14,-3.7116e-14,1.704,-7.9297e-09,0.39862,1.868,0.56392,1,17.85,42.85,0,5
0.00035445,3.538e-09,-2.321e-05,0.40103,1.8655,-6.7842e-09,-0.00071086,1.1739e-14,-3.9504e-14,1.7009,-6.7842e-09,0.40103,1.8655,0.56185,1,17.925,42.925,0,5
0.0003544,3.5253e-09,-2.321e-05,0.40344,1.8631,-5.712e-09,-0.00070849,1.2808e-14,-4.1727e-14,1.6977,-5.712e-09,0.40344,1.8631,0.55978,1,18,43,0,5
0.00035435,3.5127e-09,-2.321e-05,0.40586,1.8607,-4.7131e-09,-0.00070611,1.3868e-14,-4.3786e-14,1.6946,-4.7131e-09,0.40586,1.8607,0.55771,1,18.075,43.075,0,5
0.0003543,3.5001e-09,-2.321e-05,0.40827,1.8583,-3.7875e-09,-0.00070374,1.4919e-14,-4.568e-14,1.6915,-3.7875e-09,0.40827,1.8583,0.55564,1,18.15,43.15,0,5
0.00035425,3.4876e-09,-2.321e-05,0.41068,1.8559,-2.9352e-09,-0.00070136,1.5963e-14,-4.7408e-14,1.6884,-2.9352e-09,0.41068,1.8559,0.55357,1,18.225,43.225,0,5
0.0003542,3.4752e-09,-2.321e-05,0.41309,1.8535,-2.1562e-09,-0.00069899,1.6999e-14,-4.8972e-14,1.6853,-2.1562e-09,0.41309,1.8535,0.55149,1,18.3,43.3,0,5
0.00035415,3.4628e-09,-2.321e-05,0.41551,1.8511,-1.4505e-09,-0.00069662,1.8027e-14,-5.0371e-14,1.6823,-1.4505e-09,0.41551,1.8511,0.54942,1,18.375,43.375,0,5
0.00035411,3.4505e-09,-2.321e-05,0.41792,1.8487,-8.1809e-10,-0.00069425,1.9046e-14,-5.1606e-14,1.6792,-8.1809e-10,0.41792,1.8487,0.54735,1,18.45,43.45,0,5
0.00035406,3.4382e-09,-2.321e-05,0.42033,1.8462,-2.5896e-10,-0.00069188,2.0058e-14,-5.2675e-14,1.6761,-2.5896e-10,0.42033,1.8462,0.54528,1,18.525,43.525,0,5
0.00035402,3.426e-09,-2.321e-05,0.42274,1.8438,2.2685e-10,-0.00068951,2.1061e-14,-5.358e-14,1.673,2.2685e-10,0.42274,1.8438,0.54321,1,18.6,43.6,0,5
0.00035398,3.4138e-09,-2.321e-05,0.42516,1.8414,6.3939e-10,-0.00068715,2.2056e-14,-5.4319e-14,1.6699,6.3939e-10,0.42516,1.8414,0.54114,1,18.675,43.675,0,5
0.00035394,3.4017e-09,-2.321e-05,0.42757,1.839,9.7864e-10,-0.00068478,2.3043e-14,-5.4894e-14,1.6669,9.7864e-10,0.42757,1.839,0.53907,1,18.75,43.75,0,5
0.0003539,3.3897e-09,-2.321e-05,0.42998,1.8366,1.2446e-09,-0.00068242,2.4022e-14,-5.5304e-14,1.6638,1.2446e-09,0.42998,1.8366,0.53699,1,18.825,43.825,0,5
0.00035386,3.3777e-09,-2.321e-05,0.4324,1.8342,1.4372e-09,-0.00068005,2.4993e-14,-5.555e-14,1.6608,1.4372e-09,0.4324,1.8342,0.53492,1,18.9,43.9,0,5
0.00035382,3.3657e-09,-2.321e-05,0.43481,1.8318,1.5566e-09,-0.00067769,2.5956e-14,-5.563e-14,1.6577,1.5566e-09,0.43481,1.8318,0.53285,1,18.975,43.975,0,5
0.00035379,3.3538e-09,-2.321e-05,0.43723,1.8294,1.6027e-09,-0.00067533,2.6911e-14,-5.5545e-14,1.6547,1.6027e-09,0.43722,1.8294,0.53078,1,19.05,44.05,0,5
